Año;Cod_Inst;Nombre_Institución;Tipo_Institución;Clasificación1;Clasificación2;Clasificación3;Clasificación4;Clasificación5;Nombre_sede;Comuna_sede;Nombre_Región;Orden_Geográfico;Cód_Carrera;Carrera_genérica;Nombre_programa;Mención_Especialidad;Horario;Tipo_programa;Area_conocimiento;idgenerocarrera;Tipo_carrera;IngresoDirecto;Año_inicio;NombreCampus;Duración_semestres;Cód_campus;Cód_sede;Título;Grado_académico;Máximo_puntaje_psu_prom_math_leng;Promedio_pje_psu_prom_math_leng;Mínimo_puntaje_psu_prom_math_leng;Puntaje_corte_primerselec;Puntaje_corte_promcarrera;Puntaje_corte_ultselec;Máximo_pje_nem;Promedio_pje_nem;Mínimo_pje_nem;Máximo_pje_ranking;Promedio_pje_ranking;Mínimo_pje_ranking;Número_alumnos_ingreso_psu;Número_alumnos_otro_ingreso;Valor_matricula;Valor_arancel;Valor_título;Vacantes;Matrícula_primer_año_hombres;Matrícula_primer_año_mujeres;Matrícula_primer_año_extranjero;Matrícula_primer_año;Matrícula_total_hombres;Matrícula_total_mujeres;Matrícula_total_extranjero;Matrícula_total;Matrícula_total_cohorte_año_anterior;Cód_sies;Pregado_postgrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Arica;Arica;Región de Arica y Parinacota;1;29386;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Finanzas;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2014;;8;;1051002;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;53;65;4;118;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Calama;Calama;Región de Antofagasta;3;41652;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2019;;8;;1051004;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;19;220000;1954000;36000;20;9;10;3;19;13;22;7;35;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Calama;Calama;Región de Antofagasta;3;29373;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Finanzas;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2014;;8;;1051004;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;1;220000;1954000;36000;;0;1;0;1;27;49;12;76;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Calama;Calama;Región de Antofagasta;3;41668;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2019;;8;;1051004;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;4;8;3;12;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Calama;Calama;Región de Antofagasta;3;36811;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Finanzas;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2017;;8;;1051004;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;10;12;5;22;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Calama;Calama;Región de Antofagasta;3;29419;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Finanzas;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2014;;8;;1051004;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;26;48;19;74;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Chillán;Chillán;Región de Ñuble;11;11229;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Finanzas;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2005;;8;;1051011;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;1;0;0;1;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Chillán;Chillán;Región de Ñuble;11;41649;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2019;;8;;1051011;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;6;3;0;9;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Chillán;Chillán;Región de Ñuble;11;29420;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Marketing y Ventas;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2014;;8;;1051011;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;21;15;0;36;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Chillán;Chillán;Región de Ñuble;11;29370;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Finanzas;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2014;;8;;1051011;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;27;51;0;78;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Chillán;Chillán;Región de Ñuble;11;41673;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2019;;8;;1051011;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;1;3;0;4;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Chillán;Chillán;Región de Ñuble;11;29391;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Marketing y Ventas;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2014;;8;;1051011;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;7;5;0;12;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Chillán;Chillán;Región de Ñuble;11;29367;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Finanzas;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2014;;8;;1051011;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;15;29;0;44;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Copiapó;Copiapó;Región de Atacama;4;41651;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2019;;8;;1051006;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;20;220000;1954000;36000;20;9;11;2;20;22;20;3;42;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Copiapó;Copiapó;Región de Atacama;4;29362;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Finanzas;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2014;;8;;1051006;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;34;54;4;88;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Copiapó;Copiapó;Región de Atacama;4;41672;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2019;;8;;1051006;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;7;8;1;15;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Copiapó;Copiapó;Región de Atacama;4;29415;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Finanzas;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2014;;8;;1051006;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;45;62;2;107;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Coyhaique;Coyhaique;Región de Aysén;15;41644;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2019;;8;;1051017;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;6;6;1;12;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Coyhaique;Coyhaique;Región de Aysén;15;29358;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Finanzas;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2014;;8;;1051017;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;8;27;0;35;;I54S18C47J1V2;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Curicó;Curicó;Región del Maule;9;41639;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2018;;8;;1051019;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;8;3;0;11;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Curicó;Curicó;Región del Maule;9;29418;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Finanzas;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2014;;8;;1051019;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;21;42;0;63;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Curicó;Curicó;Región del Maule;9;41681;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2018;;8;;1051019;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;5;1;0;6;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Curicó;Curicó;Región del Maule;9;29402;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Finanzas;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2014;;8;;1051019;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;45;54;1;99;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Iquique;Iquique;Región de Tarapacá;2;29394;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Marketing y Ventas;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2014;;8;;1051003;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;8;11;0;19;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Iquique;Iquique;Región de Tarapacá;2;41646;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2008;;8;;1051003;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;17;250000;2048000;36000;20;7;10;2;17;14;23;2;37;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Iquique;Iquique;Región de Tarapacá;2;36820;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Gestión de Personas;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2017;;8;;1051003;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;2;250000;2048000;36000;;0;2;1;2;10;22;3;32;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Iquique;Iquique;Región de Tarapacá;2;29359;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Finanzas;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2014;;8;;1051003;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;2;250000;2048000;36000;;2;0;0;2;23;21;2;44;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Iquique;Iquique;Región de Tarapacá;2;41678;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2008;;8;;1051003;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;1;1;0;2;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Iquique;Iquique;Región de Tarapacá;2;33826;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Finanzas;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2016;;8;;1051003;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;2;3;0;5;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Iquique;Iquique;Región de Tarapacá;2;33873;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Gestión de Personas;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2016;;8;;1051003;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;4;6;1;10;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Iquique;Iquique;Región de Tarapacá;2;36821;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Marketing y Ventas;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2017;;8;;1051003;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;11;12;0;23;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Iquique;Iquique;Región de Tarapacá;2;29378;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Gestión de Personas;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2014;;8;;1051003;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;1;250000;2048000;36000;;0;1;0;1;10;27;3;37;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;Iquique;Iquique;Región de Tarapacá;2;29357;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Finanzas;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2014;;8;;1051003;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;23;24;3;47;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;La Serena;La Serena;Región de Coquimbo;5;41654;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2017;;8;;1051007;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;16;250000;2069000;36000;20;8;8;0;16;24;26;0;50;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;La Serena;La Serena;Región de Coquimbo;5;29396;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Marketing y Ventas;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2014;;8;;1051007;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;1;250000;2069000;36000;;1;0;0;1;36;31;1;67;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;La Serena;La Serena;Región de Coquimbo;5;29381;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Gestión de Personas;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2014;;8;;1051007;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;1;250000;2069000;36000;;1;0;0;1;25;48;0;73;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;La Serena;La Serena;Región de Coquimbo;5;29398;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Finanzas;Diurno;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2014;;8;;1051007;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;3;250000;2069000;36000;;2;1;0;3;50;40;0;90;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;La Serena;La Serena;Región de Coquimbo;5;11192;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;Finanzas;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2005;;8;;1051007;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;0;1;0;1;;;Pregrado
2020;1051;U. TECNOLÓGICA DE CHILE INACAP;Univ.;(b) Universidades Privadas;(d) Universidades Privadas;(a) Acreditada;(a) Autónoma;(b) No Adscritas/No Aplica;La Serena;La Serena;Región de Coquimbo;5;41666;Ingeniería en Administración, Administración de Empresas y similares;Ingeniería en Administración de Empresas;;Vespertino;Programa Regular;Administración y Comercio;1010006;Profesional;Ingreso Directo;2017;;8;;1051007;Ingeniero en Administración de Empresas;;;;;;;;;;;;;;;;0;;0;;0;0;0;0;9;4;1;13;;;Pregrado
